ID,brand,itemName,productLink,imageFileName,imageLinkBlob,colorHex,personalCol,category,price
dress_skirt_id_1247,지앤지비,라이트 미니 스커트 차콜,https://www.musinsa.com/products/4288427,dress_skirt_1247.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1247.jpg,#262322,Dark Autumn,dress_skirt,78400
dress_skirt_id_1248,글로니,BLOOM SLEEVELESS MINI DRESS (WHITE),https://www.musinsa.com/products/3869649,dress_skirt_1248.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1248.jpg,#eaedee,Light Summer,dress_skirt,148000
dress_skirt_id_1249,콜릿,리본끈 스트랩 레이어드 롱원피스 [BLACK],https://www.musinsa.com/products/4396269,dress_skirt_1249.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1249.jpg,#121a22,Bright Winter,dress_skirt,31050
dress_skirt_id_1250,에잇세컨즈,백 오픈 미니 원피스 네이비,https://www.musinsa.com/products/4246820,dress_skirt_1250.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1250.jpg,#271712,True Autumn,dress_skirt,19900
dress_skirt_id_1251,이자벨마랑,로안 코튼 루렉스 원피스 - 화이트 / RO0047FBA1J53E20WH,https://www.musinsa.com/products/3247303,dress_skirt_1251.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1251.jpg,#c0c3d1,Soft Summer,dress_skirt,318990
dress_skirt_id_1252,윌슨,여성 리미트리스 미니 스커트_WW00255431BKA,https://www.musinsa.com/products/4299033,dress_skirt_1252.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1252.jpg,#1e1f1f,Bright Winter,dress_skirt,119000
dress_skirt_id_1253,아티드,레더 랩 스커트_BLACK,https://www.musinsa.com/products/4520190,dress_skirt_1253.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1253.jpg,#2d2b26,Dark Autumn,dress_skirt,111300
dress_skirt_id_1254,휠라,프로플레이어 테니스 스커트(FS2SKG2392FFBU),https://www.musinsa.com/products/4159855,dress_skirt_1254.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1254.jpg,#N/A,#N/A,#N/A,69300
dress_skirt_id_1255,톰브라운,RWB 포인트 셔츠 원피스 - 화이트 / FDS002E03113100,https://www.musinsa.com/products/3206985,dress_skirt_1255.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1255.jpg,#f5f4f4,Soft Autumn,top,447990
dress_skirt_id_1256,콜릿,리본끈 키링 미디 플리츠 롱스커트 [그레이],https://www.musinsa.com/products/4396308,dress_skirt_1256.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1256.jpg,#55616d,Bright Winter,dress_skirt,35700
dress_skirt_id_1257,에스이오,PANELED CULOTTE MINI SKIRT_BLACK,https://www.musinsa.com/products/4077664,dress_skirt_1257.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1257.jpg,#1f1e20,Bright Winter,dress_skirt,78000
dress_skirt_id_1258,밥캣,WMS SKIRTS - BLACK,https://www.musinsa.com/products/4505685,dress_skirt_1258.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1258.jpg,#262424,Dark Autumn,dress_skirt,67600
dress_skirt_id_1259,델리센트,프레피 플리츠 스커트 [CHARCOAL],https://www.musinsa.com/products/3999574,dress_skirt_1259.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1259.jpg,#4e4548,Dark Autumn,dress_skirt,47200
dress_skirt_id_1260,에이본,스위티 코튼 스트링 슬리브리스 롱 드레스 레드,https://www.musinsa.com/products/3295185,dress_skirt_1260.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1260.jpg,#4f4dfd,True Summer,dress_skirt,69000
dress_skirt_id_1261,키르시,스몰 체리 스퀘어넥 드레스 [다크 그린],https://www.musinsa.com/products/3157486,dress_skirt_1261.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1261.jpg,#393520,Dark Autumn,dress_skirt,29400
dress_skirt_id_1262,메이크어토스트,슬리브리스 백 포인트 셔츠 원피스 블랙 MBCSOP007BK,https://www.musinsa.com/products/3380893,dress_skirt_1262.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1262.jpg,#191515,Dark Autumn,dress_skirt,116100
dress_skirt_id_1263,오아이오아이 컬렉션,RAW EDGE PLEATS SKIRT [ASH BLUE],https://www.musinsa.com/products/3192753,dress_skirt_1263.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1263.jpg,#574840,Dark Autumn,dress_skirt,95400
dress_skirt_id_1264,오헤시오,"POCKET BANDING SKIRT, SILVER GRAY",https://www.musinsa.com/products/4336436,dress_skirt_1264.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1264.jpg,#c5c4c6,Soft Summer,dress_skirt,110000
dress_skirt_id_1265,모아,피티 워싱 미니스커트 (KHAKI),https://www.musinsa.com/products/4046738,dress_skirt_1265.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1265.jpg,#848c85,Dark Autumn,dress_skirt,51900
dress_skirt_id_1266,데카브,트위스트 셔츠 원피스 BK_K221PSE701,https://www.musinsa.com/products/2397975,dress_skirt_1266.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1266.jpg,#29251e,Dark Autumn,dress_skirt,47750
dress_skirt_id_1267,유라고,Balloon sleeveless dress,https://www.musinsa.com/products/4131254,dress_skirt_1267.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1267.jpg,#d3cdc7,Soft Autumn,dress_skirt,108000
dress_skirt_id_1268,어썸스튜디오,플레어 맥시롱 데님 스커트 블랙,https://www.musinsa.com/products/4439047,dress_skirt_1268.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1268.jpg,#1f1c1d,Dark Autumn,dress_skirt,49900
dress_skirt_id_1269,아유,"STRIPE POCKET SKIRT, BLUE",https://www.musinsa.com/products/4157688,dress_skirt_1269.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1269.jpg,#937a5e,Dark Autumn,dress_skirt,81000
dress_skirt_id_1270,링서울,pleated short skirt-black,https://www.musinsa.com/products/3925307,dress_skirt_1270.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1270.jpg,#0c140b,Dark Autumn,dress_skirt,115600
dress_skirt_id_1271,네이키드서프클럽,테리 리본 미니원피스(Pink),https://www.musinsa.com/products/2673708,dress_skirt_1271.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1271.jpg,#eebefc,Light Summer,dress_skirt,32200
dress_skirt_id_1272,하이스쿨디스코,포그 롱 메쉬 스커트_체리,https://www.musinsa.com/products/3907258,dress_skirt_1272.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1272.jpg,#13100f,Dark Autumn,dress_skirt,49500
dress_skirt_id_1273,지제뮤지엄,RIBBON FLARE LONG SKIRT (WHITE),https://www.musinsa.com/products/3574095,dress_skirt_1273.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1273.jpg,#e8eaeb,Light Summer,dress_skirt,97300
dress_skirt_id_1274,타미진스,폴로 스웨터 드레스 (T32F0WOP10TWT2P6N),https://www.musinsa.com/products/4687002,dress_skirt_1274.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1274.jpg,#bdb8b4,Soft Autumn,dress_skirt,189000
dress_skirt_id_1275,에프더블유더블유엘,노브라 홈웨어 팅커벨 레이스 원피스-블랙,https://www.musinsa.com/products/4220219,dress_skirt_1275.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1275.jpg,#1b1b18,Dark Autumn,dress_skirt,208000
dress_skirt_id_1276,밀리언코르,[8256] 코튼 슬릿 스커트 (화이트),https://www.musinsa.com/products/4329419,dress_skirt_1276.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1276.jpg,#c1bcbc,Soft Autumn,pants,47200
dress_skirt_id_1277,르세지엠,텐셀 울 미니스커트 - 블랙,https://www.musinsa.com/products/3653267,dress_skirt_1277.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1277.jpg,#221a18,Dark Autumn,dress_skirt,61600
dress_skirt_id_1278,리,우먼 데님 미니 스커트 화이트,https://www.musinsa.com/products/3778105,dress_skirt_1278.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1278.jpg,#eaeeef,Light Summer,dress_skirt,47400
dress_skirt_id_1279,시야쥬,SIKN2120 펀칭 니트 원피스_Black,https://www.musinsa.com/products/4103601,dress_skirt_1279.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1279.jpg,#251b0a,True Autumn,dress_skirt,111150
dress_skirt_id_1280,르니나,Stelly ruffled wrap skirt_BLACK,https://www.musinsa.com/products/4591399,dress_skirt_1280.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1280.jpg,#505555,Bright Winter,dress_skirt,143000
dress_skirt_id_1281,헬레네파리스,보헤미안 워시드 데님 스커트 [틴 그레이],https://www.musinsa.com/products/4694221,dress_skirt_1281.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1281.jpg,#4b5152,Bright Winter,dress_skirt,55200
dress_skirt_id_1282,카인더베이비,romance ribbon dress - white,https://www.musinsa.com/products/3392575,dress_skirt_1282.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1282.jpg,#cccfcf,Soft Summer,dress_skirt,98000
dress_skirt_id_1283,리마지,Two-zipper skirt (black),https://www.musinsa.com/products/3738176,dress_skirt_1283.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1283.jpg,#120e0f,Dark Autumn,dress_skirt,52000
dress_skirt_id_1284,뚜오미오,MINI CHECK PLEATS SKIRT [GREEN],https://www.musinsa.com/products/4179534,dress_skirt_1284.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1284.jpg,#2e281f,Dark Autumn,dress_skirt,127200
dress_skirt_id_1285,무신사 스탠다드 우먼,우먼즈 크루 넥 롱 티셔츠 드레스 [화이트],https://www.musinsa.com/products/1920868,dress_skirt_1285.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1285.jpg,#e9e4e6,Soft Autumn,dress_skirt,25900
dress_skirt_id_1286,로엠,플리츠 롱 스커트 RMWHF11R11,https://www.musinsa.com/products/4662687,dress_skirt_1286.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1286.jpg,#222a20,Dark Autumn,dress_skirt,69900
dress_skirt_id_1287,아이에이치알,랩 슬리브리스 롱드레스 / 브라운,https://www.musinsa.com/products/4583881,dress_skirt_1287.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1287.jpg,#34383c,Bright Winter,dress_skirt,170100
dress_skirt_id_1288,에리즈 얼라이즈,(U) 나일론 스노우 드레스 블랙 NYLON SNOW DRESS BLACK,https://www.musinsa.com/products/3615031,dress_skirt_1288.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1288.jpg,#1c1b1d,Bright Winter,dress_skirt,222700
dress_skirt_id_1289,디아도라,레지나 반팔 원피스 BLUE,https://www.musinsa.com/products/3243820,dress_skirt_1289.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1289.jpg,#95402f,True Autumn,dress_skirt,99000
dress_skirt_id_1290,레브레브,POCKET TWEED SKIRT,https://www.musinsa.com/products/4086387,dress_skirt_1290.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1290.jpg,#eeeaeb,Soft Autumn,dress_skirt,202000
dress_skirt_id_1291,레피브,핫픽스 로우라이즈 스커트 (화이트),https://www.musinsa.com/products/4270722,dress_skirt_1291.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1291.jpg,#faf5f4,Soft Autumn,pants,69300
dress_skirt_id_1292,아우로,QUILTING SKIRT [ BEIGE ],https://www.musinsa.com/products/3707028,dress_skirt_1292.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1292.jpg,#7e92a8,Bright Winter,dress_skirt,86000
dress_skirt_id_1293,마크곤잘레스,WOMENS N/C UTILITY FATIGUE SKIRT - BLACK,https://www.musinsa.com/products/3450174,dress_skirt_1293.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1293.jpg,#171315,Dark Autumn,dress_skirt,65400
dress_skirt_id_1294,핑크파인애플,BACK RIBBON DRESS_IVORY,https://www.musinsa.com/products/4117925,dress_skirt_1294.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1294.jpg,#efd4cf,Soft Autumn,dress_skirt,69000
dress_skirt_id_1295,틸다마틸다,엔젤 윙스 리본 스커트_블랙,https://www.musinsa.com/products/3733652,dress_skirt_1295.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1295.jpg,#1d1b20,Bright Winter,dress_skirt,107350
dress_skirt_id_1296,랭글러,해비트윌 밑단데끼 스커트 인디고 라이트,https://www.musinsa.com/products/2585876,dress_skirt_1296.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1296.jpg,#bfa084,Soft Autumn,dress_skirt,34500
dress_skirt_id_1297,오드원아웃,V-SLIT MINI SKIRT PANTS BLACK,https://www.musinsa.com/products/3618067,dress_skirt_1297.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1297.jpg,#0e151a,Bright Winter,dress_skirt,139000
dress_skirt_id_1298,타미힐피거,골드 버튼 미니 스커트 (T22F0WSC002WT1C1G),https://www.musinsa.com/products/4699269,dress_skirt_1298.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1298.jpg,#1f1812,Dark Autumn,dress_skirt,219000
dress_skirt_id_1299,스미스아머,SA 플리츠 롱 스커트_블랙,https://www.musinsa.com/products/4033452,dress_skirt_1299.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1299.jpg,#2e2821,Dark Autumn,dress_skirt,80100
dress_skirt_id_1300,메이크어토스트,컷아웃 맥시 라인 드레스 네이비 MBCSOP003NV,https://www.musinsa.com/products/3131159,dress_skirt_1300.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1300.jpg,#3a1d0b,Dark Autumn,dress_skirt,116100
dress_skirt_id_1301,어썸스튜디오,디지털 플라워 롱 원피스 다크네이비,https://www.musinsa.com/products/4093995,dress_skirt_1301.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1301.jpg,#301c1d,Dark Autumn,dress_skirt,39200
dress_skirt_id_1302,레터프롬문,플라워 레이스 캉캉 미디 스커트 ( 화이트 ),https://www.musinsa.com/products/4752273,dress_skirt_1302.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1302.jpg,#bac2cb,Soft Summer,dress_skirt,106000
dress_skirt_id_1303,튜드먼트,H-LINE POCKET SKIRT BROWN CHECK,https://www.musinsa.com/products/4238711,dress_skirt_1303.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1303.jpg,#101715,Dark Autumn,dress_skirt,143100
dress_skirt_id_1304,마가렛 호웰,서클 스커트 - 리드 / WHSK0071A23KWSLEA,https://www.musinsa.com/products/3734664,dress_skirt_1304.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1304.jpg,#3b3c41,Bright Winter,dress_skirt,161990
dress_skirt_id_1305,아모멘토,FANCY MINI DRESS_BROWN,https://www.musinsa.com/products/3081774,dress_skirt_1305.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1305.jpg,#3a4144,Bright Winter,dress_skirt,149000
dress_skirt_id_1306,헤임,레이어드 투 톤 지퍼 스커트 (베이지),https://www.musinsa.com/products/3934789,dress_skirt_1306.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1306.jpg,#728a9a,Bright Winter,dress_skirt,52500
dress_skirt_id_1307,마리떼,W CLASSIC LOGO MELANGE OUT POCKET SWEAT SKIRT melange gray,https://www.musinsa.com/products/4696184,dress_skirt_1307.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1307.jpg,#969993,Dark Autumn,dress_skirt,103550
dress_skirt_id_1308,곤니치와봉쥬르,울 사이드 플리츠 스커트(블랙),https://www.musinsa.com/products/4592067,dress_skirt_1308.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1308.jpg,#382b17,True Autumn,dress_skirt,97000
dress_skirt_id_1309,언유주얼 노말,INEZ MINI DRESS_CREAM,https://www.musinsa.com/products/3367406,dress_skirt_1309.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1309.jpg,#b6b4bf,Soft Summer,dress_skirt,62300
dress_skirt_id_1310,레더리,벤트 코튼 미니 스커트 [BLACK],https://www.musinsa.com/products/4683147,dress_skirt_1310.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1310.jpg,#171308,True Autumn,dress_skirt,49500
dress_skirt_id_1311,키르시,컬러 스티치 포인트 니트 드레스 [아이보리],https://www.musinsa.com/products/3925805,dress_skirt_1311.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1311.jpg,#c9ced0,Soft Summer,dress_skirt,90300
dress_skirt_id_1312,인터크루,ITW3SS51ABK 우먼스 심플레터링 핀턱 스커트 블랙,https://www.musinsa.com/products/4323946,dress_skirt_1312.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1312.jpg,#2c2c2c,Dark Autumn,dress_skirt,19000
dress_skirt_id_1313,제메타,로즈 드랍 벨벳 스커트,https://www.musinsa.com/products/3766436,dress_skirt_1313.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1313.jpg,#0d0a0c,Dark Autumn,dress_skirt,80000
dress_skirt_id_1314,타미힐피거,캐시미어 블렌드 컬러블록 드레스 (T22E7TDR071WT1VLP),https://www.musinsa.com/products/4426235,dress_skirt_1314.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1314.jpg,#302856,Dark Winter,dress_skirt,255500
dress_skirt_id_1315,미케네,[25-36] 멜리플루어스 부클 트위드 미니 스커트 그레이,https://www.musinsa.com/products/3714881,dress_skirt_1315.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1315.jpg,#96a6ac,Bright Winter,dress_skirt,25520
dress_skirt_id_1316,스위치123,벨벳 스퀘어 여성용 랩스커트(블루),https://www.musinsa.com/products/2455523,dress_skirt_1316.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1316.jpg,#402903,Dark Autumn,dress_skirt,71600
dress_skirt_id_1317,프레부아,플라워 테리 롱 스커트,https://www.musinsa.com/products/4417834,dress_skirt_1317.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1317.jpg,#b9c1c2,Soft Summer,pants,88000
dress_skirt_id_1318,무신사 스탠다드 우먼,우먼즈 데님 카펜터 롱 스커트 [라이트 인디고],https://www.musinsa.com/products/4228714,dress_skirt_1318.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1318.jpg,#9e8a7a,Soft Autumn,dress_skirt,41890
dress_skirt_id_1319,르니나,ANGE corduroy mid skirt_BROWN,https://www.musinsa.com/products/4445393,dress_skirt_1319.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1319.jpg,#0d0a15,Dark Winter,dress_skirt,138000
dress_skirt_id_1320,니브,스모크 밴딩 롱 스커트 (올리브),https://www.musinsa.com/products/4383051,dress_skirt_1320.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1320.jpg,#19394a,Dark Winter,dress_skirt,82000
dress_skirt_id_1321,비나제이,보트넥 러플 프린세스 커버업 (Beige),https://www.musinsa.com/products/4631235,dress_skirt_1321.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1321.jpg,#586682,Bright Winter,dress_skirt,74000
dress_skirt_id_1322,아코크,Windy Balloon Dress_White,https://www.musinsa.com/products/4200763,dress_skirt_1322.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1322.jpg,#e3dad6,Soft Autumn,dress_skirt,189000
dress_skirt_id_1323,콰지퓨리티,크롬 아가일 벨트 드레스 (옐로우),https://www.musinsa.com/products/2550298,dress_skirt_1323.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1323.jpg,#c7ccd4,Soft Summer,dress_skirt,175000
dress_skirt_id_1324,스노우피크 어패럴,캠플 여성 카고 스커트 (S24FWCSK17) Dark Khaki,https://www.musinsa.com/products/4312013,dress_skirt_1324.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1324.jpg,#6c7679,Bright Winter,dress_skirt,104300
dress_skirt_id_1325,레터프롬문,바나 레이스 체크 미디 스커트 ( 브라운 ),https://www.musinsa.com/products/4318970,dress_skirt_1325.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1325.jpg,#8e8a91,Bright Winter,dress_skirt,84550
dress_skirt_id_1326,플레이스 스튜디오,빈티지 워싱 카고 데님 마이크로 숏 미니 스커트,https://www.musinsa.com/products/4271125,dress_skirt_1326.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1326.jpg,#86695a,Dark Autumn,dress_skirt,34200
dress_skirt_id_1327,와이즈,라운드 스트라이프 반팔 원피스 (네이비),https://www.musinsa.com/products/4224820,dress_skirt_1327.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1327.jpg,#fefefe,Soft Autumn,top,45000
dress_skirt_id_1328,어나더에이,언발란스 셔링 메쉬 드레스 [핑크],https://www.musinsa.com/products/3866696,dress_skirt_1328.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1328.jpg,#fefefe,Soft Autumn,dress_skirt,62300
dress_skirt_id_1329,엠.엠.엠,코듀로이 미니 스커트_브라운,https://www.musinsa.com/products/4759546,dress_skirt_1329.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1329.jpg,#293043,Bright Winter,dress_skirt,139000
dress_skirt_id_1330,푸마,[무료반품] Puma Tennis Club Dress (53681306),https://www.musinsa.com/products/4594919,dress_skirt_1330.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1330.jpg,#473537,Dark Autumn,dress_skirt,33990
dress_skirt_id_1331,로트르드민,[24SS] Lautre Elene Beige Flared Skirt,https://www.musinsa.com/products/3892593,dress_skirt_1331.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1331.jpg,#899fbf,Soft Summer,dress_skirt,98000
dress_skirt_id_1332,체리퀴리,rough belted pleats sk - deep blue,https://www.musinsa.com/products/4349318,dress_skirt_1332.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1332.jpg,#281d24,Dark Autumn,dress_skirt,98000
dress_skirt_id_1333,리,데님 미니 스커트 인디고 다크,https://www.musinsa.com/products/3447545,dress_skirt_1333.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1333.jpg,#1d1611,Dark Autumn,dress_skirt,39500
dress_skirt_id_1334,오디에르,로우라이즈 스웨이드 스커트-크림,https://www.musinsa.com/products/3832807,dress_skirt_1334.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1334.jpg,#a8bdc8,Soft Summer,dress_skirt,90300
dress_skirt_id_1335,시야쥬,SIST9041 울 블렌드 플리츠 스커트_Khaki brown,https://www.musinsa.com/products/4373163,dress_skirt_1335.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1335.jpg,#454a53,Bright Winter,dress_skirt,104000
dress_skirt_id_1336,쿠키시,파리의 마켓 포토 스커트,https://www.musinsa.com/products/3397771,dress_skirt_1336.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1336.jpg,#2f2b2a,Dark Autumn,dress_skirt,62000
dress_skirt_id_1337,비키,사이드 슬릿 체크 스커트(THSAY2349),https://www.musinsa.com/products/4540133,dress_skirt_1337.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1337.jpg,#464241,Dark Autumn,dress_skirt,29900
dress_skirt_id_1338,마가린핑거스,ROSY MERMAID SKIRT (VINTAGE),https://www.musinsa.com/products/4043520,dress_skirt_1338.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1338.jpg,#997349,True Autumn,dress_skirt,119000
dress_skirt_id_1339,칸디니,라이트카키 아웃포켓 홀터넥 원피스,https://www.musinsa.com/products/3900656,dress_skirt_1339.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1339.jpg,#N/A,#N/A,#N/A,320000
dress_skirt_id_1340,인사일런스 우먼,슬리브리스 버튼 원피스 WHITE,https://www.musinsa.com/products/4130927,dress_skirt_1340.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1340.jpg,#dee0e3,Light Summer,dress_skirt,132000
dress_skirt_id_1341,지컷,라운드 넥 셔링 집업 원피스 7254137102,https://www.musinsa.com/products/4362218,dress_skirt_1341.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1341.jpg,#141011,Dark Autumn,dress_skirt,114720
dress_skirt_id_1342,디스커버리 익스페디션,프레시벤트 여성 파라슈트 카고스커트 (BLACK),https://www.musinsa.com/products/4740088,dress_skirt_1342.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1342.jpg,#292929,Dark Autumn,dress_skirt,119000
dress_skirt_id_1343,리,우먼 벨트 셔츠 미니 원피스 스카이 블루,https://www.musinsa.com/products/3941384,dress_skirt_1343.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1343.jpg,#e2b692,Soft Autumn,dress_skirt,69300
dress_skirt_id_1344,슬로우 레코드 하우스,나일론 카고 롱 스커트_카키,https://www.musinsa.com/products/3858281,dress_skirt_1344.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1344.jpg,#576a6b,Bright Winter,dress_skirt,49000
dress_skirt_id_1345,999휴머니티,새틴 러플 스커트 (블랙),https://www.musinsa.com/products/4331769,dress_skirt_1345.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1345.jpg,#434042,Dark Autumn,dress_skirt,186000
dress_skirt_id_1346,피스메이커,TS 3WAY SHEER APRON (BLACK),https://www.musinsa.com/products/3927028,dress_skirt_1346.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1346.jpg,#2c2522,Dark Autumn,dress_skirt,98000
dress_skirt_id_1347,배드블루,Muddy Ribbon Dress Brown,https://www.musinsa.com/products/4308085,dress_skirt_1347.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1347.jpg,#1c2128,Bright Winter,dress_skirt,84700
dress_skirt_id_1348,리,우먼 스웻 미니 스커트 네이비,https://www.musinsa.com/products/3171288,dress_skirt_1348.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1348.jpg,#12050b,True Autumn,top,24500
dress_skirt_id_1349,리복,[무료반품] 모노그램 플리츠 스커트(W) - 블루,https://www.musinsa.com/products/3248763,dress_skirt_1349.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1349.jpg,#bdb971,Bright Spring,top,83300
dress_skirt_id_1350,프라이,컷 아웃 데님 스커트(INDIGO),https://www.musinsa.com/products/3351887,dress_skirt_1350.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1350.jpg,#423423,Dark Autumn,dress_skirt,43400
dress_skirt_id_1351,쿨키튼,기모 플레어 맥시 스커트 (블랙),https://www.musinsa.com/products/4682611,dress_skirt_1351.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1351.jpg,#050607,Bright Winter,dress_skirt,79800
dress_skirt_id_1352,아워호프,제인 플레어 스커트 - 베이지,https://www.musinsa.com/products/4327424,dress_skirt_1352.jpg,https://chilldata.blob.core.windows.net/clothimage/dress_skirt_1352.jpg,#677b84,Bright Winter,dress_skirt,88200
